,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state
0,2,Evening Run,4977.8,1898,2064,29.6,Run,Run,,7352363570,2022-06-16T22:09:31Z,2022-06-16T18:09:31Z,(GMT-05:00) America/New_York,-14400.0,,,,0,4,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.706895645707846, -74.31544256396592]","[40.68844615481794, -74.33096936903894]",2.623,4.439,True,171.2,187.0,False,True,45.3,24.2,7833733712.0,7833733712,2F28FFA4-5266-403D-8C8C-536E0B452CAB.fit,False,0,0,False,52122836,1,a7352363570,aqmwFpvqdMxAxAXTxC|CXTJ@VCNDVRXLhAbAp@`@^NfAHp@?b@F\BL?REFKHg@FEJ@DCCYBi@FURc@JIXGJGb@w@JGb@AFEJKBKB[EGIEGKE]?b@EJG?q@K]KQKe@c@CQV^XTh@PfANHDBDBdAI|BFvAMlA@HHDvD\T?f@E^Ml@a@f@Sd@Md@?VG`FoBfAw@f@u@P_@?Oa@m@eDcEoA{ASOkB{Bc@a@mAuAICGJMv@MVGFe@PIJSf@Rc@FIJGTEHBNHT`@\bAHn@C\_@b@e@`@SJM@UGi@[FFJHRFP@TCr@a@PSNU@[Gc@m@aC?YHo@FO@AF?h@d@^`@d@`@\\b@NRP`BxBvAxAnA~AfBjBJRjAzAbCpCb@`@|@nA`BlBd@`@hDpDfA`Af@\vA|AhA`AvA|AfA~@h@j@l@h@`A`Ah@`@d@f@b@`@v@x@z@dAlBvAPJhA\n@JzCHNNTZp@f@RVn@j@zAnBFP@b@CZI\cA|CiAfBS`@CNHx@C^mBzD,2
1,2,A fabulous long run,6533.9,2695,2765,11.2,Run,Run,0.0,6673165253,2022-02-12T14:59:44Z,2022-02-12T09:59:44Z,(GMT-05:00) America/New_York,-18000.0,,,,10,4,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.7302226498723, -73.99450493976474]","[40.731699205935, -73.99509619921446]",2.424,5.934,True,165.5,175.0,False,True,13.2,1.9,7096654301.0,7096654301,9495002F-0CA6-41A6-AAFA-0007907AD9FB.fit,False,3,0,False,52122836,1,a6673165253,cgrwF|isbMWh@_@h@[n@KX]hAo@fAeAnDCZBNPTP^TT|BfBzCfC~GnFdBxApAv@JJBNCXWt@KLWREFCPClAWxBY|FGvAC`DWdDAhBGbB}@nJAn@S`@Ct@?n@CHCBMBsAI_DGuEQwAKiBGs@G[AKBW\GNAf@?`BClB@xAE`A?hBBp@BHJDFAHIHW?oBCqBBk@AgEFeACQS]UK]WSCSHu@?w@Iy@Aa@@yAKu@@yAMm@@]Aq@?}BUa@A[BwBKa@Gw@B}COGC_@Ui@Oa@Qu@UiA}@g@Se@Ic@Cm@Ha@AiAOeEq@u@Uq@m@SMwA_@UASBc@LUDQCMIEKAuAM_AEk@@g@H_@DMLOn@g@VONQXg@^aAdCuHT}@Hi@F[FQPOJUp@yBf@gB~BaHZuAx@sCfC{HXsANi@vCgIdAmCLm@DgBHc@LWj@s@h@kBXo@`B}BLKRGPAVBl@PvAr@`@Zv@r@vAhApBlApObKv@`@TDJ?PEHIR]fAiD,2
2,2,Morning Activity,0.0,2564,2564,0.0,WeightTraining,WeightTraining,,6673165257,2022-02-10T14:26:15Z,2022-02-10T09:26:15Z,(GMT-05:00) America/New_York,-18000.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,131.0,179.0,False,True,,,7096654417.0,7096654417,BBFBB2B0-E8A3-4E85-B59D-2F247043C168.fit,False,0,0,False,52122836,1,a6673165257,,2
3,2,Sprinty sprint,4647.1,1290,2568,14.3,Run,Run,0.0,6673165326,2022-02-09T16:04:40Z,2022-02-09T11:04:40Z,(GMT-05:00) America/New_York,-18000.0,,,,7,2,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.73025332763791, -73.99450728669763]","[40.73036556132138, -73.99479763582349]",3.602,11.172,True,163.9,196.0,False,True,11.6,2.1,7096654490.0,7096654490,AAE0DF06-022E-43C8-A49F-6FB772F9EEF5.fit,False,1,0,False,52122836,1,a6673165326,acrwFt`sbMoA|Dw@bBoC`Hu@vA_@z@Of@_@|@]~@{@nAa@`AMT?FPj@iApCaAvBMh@AXTtA@ZW|AVdBPvAXnD^lCPtBLvCPjBNjAh@zCd@pDP|@@PIr@KVcDzCGtE?rFCdA@lADHh@W@kA@mNEl@GdPJe@?gEC_AB_ABwEnAmQe@cDg@mEQoBUiDo@uHUmBCm@O{B?[T{@nAaD\y@\i@HYhBmEXi@\]Ti@Rm@P{@j@iBPu@Zu@~@_BFWLu@V_AVa@Re@`@sA,2
4,2,Evening Run,3220.7,1293,1293,0.0,Run,Run,,6673165322,2022-02-08T00:13:10Z,2022-02-07T19:13:10Z,(GMT-05:00) America/New_York,-18000.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,g8269681,[],[],2.491,2.846,True,173.4,184.0,False,True,,,7096654513.0,7096654513,05C6D2CC-A358-4B41-A808-781AA3ADA2FE.fit,False,0,0,False,52122836,1,a6673165322,,2
5,2,Lunch Activity,0.0,3186,3186,0.0,WeightTraining,WeightTraining,,6673165446,2022-02-07T16:40:16Z,2022-02-07T11:40:16Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,113.7,161.0,False,True,,,7096654648.0,7096654648,8237277B-DF7B-446A-ADF4-175B103CC77E.fit,False,0,0,False,52122836,1,a6673165446,,2
6,2,Lunch Run,1368.1,2143,2143,0.0,Run,Run,,6673165982,2022-02-06T16:20:53Z,2022-02-06T11:20:53Z,(GMT-05:00) America/New_York,-18000.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,g8269681,[],[],0.638,3.494,True,150.6,173.0,False,True,,,7096655188.0,7096655188,592BA215-9FBA-486A-ACCD-E917B28029C5.fit,False,0,0,False,52122836,1,a6673165982,,2
7,2,Morning Run,1394.1,1631,1631,0.0,Run,Run,,6673165778,2022-02-06T14:27:47Z,2022-02-06T09:27:47Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,g8269681,[],[],0.855,4.483,True,143.7,172.0,False,True,,,7096655000.0,7096655000,E4B3CF16-E05B-4A20-B2E3-17124924B6FB.fit,False,0,0,False,52122836,1,a6673165778,,2
8,2,Morning Activity,0.0,2997,2997,0.0,WeightTraining,WeightTraining,,6673167657,2022-02-04T14:38:48Z,2022-02-04T09:38:48Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,123.0,173.0,False,True,,,7096657004.0,7096657004,008E5744-8CF2-42A7-A078-FA732DD72CE7.fit,False,0,0,False,52122836,1,a6673167657,,2
9,2,Morning Run,3226.0,1297,1297,0.0,Run,Run,,6673166344,2022-02-01T13:25:35Z,2022-02-01T08:25:35Z,(GMT-05:00) America/New_York,-18000.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,g8269681,[],[],2.487,3.026,True,172.4,183.0,False,True,,,7096655573.0,7096655573,F29A053A-FD4F-4AC7-866D-A79A5CF2834F.fit,False,0,0,False,52122836,1,a6673166344,,2
10,2,Evening Run,4359.9,1835,1835,0.0,Run,Run,,6673166390,2022-02-01T00:08:05Z,2022-01-31T19:08:05Z,(GMT-05:00) America/New_York,-18000.0,,,,0,2,0,1,0,True,False,False,False,everyone,False,g8269681,[],[],2.376,4.326,True,185.7,204.0,False,True,,,7096655690.0,7096655690,07AA166F-8E9A-4A1E-8CA6-932A6829E292.fit,False,0,0,False,52122836,1,a6673166390,,2
11,2,Evening Run,136.3,62,62,0.0,Run,Run,,6673166519,2022-02-01T00:04:46Z,2022-01-31T19:04:46Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,g8269681,[],[],2.198,4.14,True,158.9,169.0,False,True,,,7096655813.0,7096655813,DBFE32C2-55B4-437E-8D9F-FDF3216411B4.fit,False,0,0,False,52122836,1,a6673166519,,2
12,2,Lunch Activity,0.0,3598,3598,0.0,WeightTraining,WeightTraining,,6673166623,2022-01-31T16:34:48Z,2022-01-31T11:34:48Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,115.6,161.0,False,True,,,7096655877.0,7096655877,773DC780-1863-43DF-90B4-5C163CD0F5CE.fit,False,0,0,False,52122836,1,a6673166623,,2
13,2,Morning Activity,0.0,3340,3340,0.0,WeightTraining,WeightTraining,,6673166655,2022-01-27T14:04:49Z,2022-01-27T09:04:49Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,130.7,180.0,False,True,,,7096655932.0,7096655932,099DE852-F374-43B5-B28E-2F73C484399A.fit,False,0,0,False,52122836,1,a6673166655,,2
14,2,Evening Activity,0.0,1026,1026,0.0,WeightTraining,WeightTraining,,6673166708,2022-01-26T23:30:28Z,2022-01-26T18:30:28Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,96.1,135.0,False,True,,,7096655968.0,7096655968,37844371-00DD-4ABC-8293-DCB85A9F7381.fit,False,0,0,False,52122836,1,a6673166708,,2
15,2,Morning Run,2479.2,891,927,13.7,Run,Run,,6673166882,2022-01-25T13:33:29Z,2022-01-25T08:33:29Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.723253013566136, -74.00303972885013]","[40.73058055713773, -73.99455766193569]",2.782,4.48,True,179.2,185.0,False,True,13.7,2.2,7096656117.0,7096656117,FDC1D8D2-CA94-4418-B235-19B2BBF65964.fit,False,0,0,False,52122836,1,a6673166882,iwpwF~utbMb@`@n@r@xApBj@Z`@b@r@Zn@JNATSt@gAb@Yh@y@~B}DdA_CDQ@GKWMOkAiAwCcCkH}FeA_AaC_CsCsBcDyCo@e@mAs@aBaB{BeByCoBsB_Bg@UWCUFYVU^[p@}@~B_ApB}AjEcAfBGDMCq@g@q@IWIMMG[_@}@A]F[`AmCTeAFKRMb@yADY?]GUO],2
16,2,Morning Run,1597.6,643,656,3.0,Run,Run,,6673166868,2022-01-25T13:22:18Z,2022-01-25T08:22:18Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.73052297346294, -73.99514841847122]","[40.723423417657614, -74.00295104831457]",2.485,3.354,True,164.1,176.0,False,True,10.7,3.3,7096656153.0,7096656153,0FA88A43-8A40-4A28-A161-966AD35AE2C5.fit,False,0,0,False,52122836,1,a6673166868,wdrwFtdsbM_AtCOr@o@jBs@vAe@pAQv@cAxBE^JXfAbAtAbAPJJALGPSZu@|CcIJMJ@pArARN\JJHjDzC|D`D|AhArBrBjBvAfGfFZPjDtC,2
17,2,Afternoon Run,5652.9,2173,2173,21.0,Run,Run,,6673167015,2022-01-22T19:41:54Z,2022-01-22T14:41:54Z,(GMT-05:00) America/New_York,-18000.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.688935574144125, -74.33032312430441]","[40.68875829689205, -74.32987418957055]",2.601,4.452,True,169.9,182.0,False,True,45.5,38.5,7096656225.0,7096656225,76386E3C-2D8D-426F-BA94-B4F38B8C02D4.fit,False,0,0,False,52122836,1,a6673167015,}}iwFxmtdMRi@nAcCNk@?QMYqAyAOMEAIDQRWr@W`@[|@eBxCI?EAi@q@k@c@u@s@MGID[t@qAhCaBxDANBJd@f@T`@@^BVI\{AbDi@pAmB~D{@dBWb@a@|@g@z@cA|BUn@DN~ArAbDjDdB~A`ChCx@r@lApARPJ@JI\o@Xu@hCuFT_@JGv@VfDdDHZE\Yf@y@lBkAvBM^m@pAIVFPx@l@d@d@JXHd@@^E\Qf@_@`ACPFPx@~@rArBx@hAlE~EfAtAp@r@PTCJGEe@i@sAqAQW_A_AU[a@_@gAwAc@c@}@iAm@gAsA}AEODUd@eANi@@_@OqAB[|@sAJYhBeDv@aBbAkB~@oBx@{ADO?IO]A]l@iATk@DY@]AGeB{Ae@g@[c@k@k@YQgA_A_BcBi@c@i@q@mFiFaAeA}AuAo@s@gDcDCI?GN]VKJKPe@fAwBlAmCb@q@FCVDn@h@p@v@`@\TJHALSxAgDl@oA^i@RKLBPNhAnAHXB^AREJmAzBe@dA,2
18,2,Afternoon Activity,0.0,1801,1801,0.0,WeightTraining,WeightTraining,,6673167071,2022-01-21T22:35:23Z,2022-01-21T17:35:23Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,120.1,168.0,False,True,,,7096656409.0,7096656409,88CEF055-4C51-4066-9EE9-40D411B6CF0E.fit,False,0,0,False,52122836,1,a6673167071,,2
19,2,Afternoon Activity,0.0,3122,3122,0.0,WeightTraining,WeightTraining,,6673167168,2022-01-19T21:57:17Z,2022-01-19T16:57:17Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,112.8,176.0,False,True,,,7096656448.0,7096656448,1F9034DF-E0CC-4055-848C-0E0AA5D62EFA.fit,False,0,0,False,52122836,1,a6673167168,,2
20,2,Afternoon Run,4666.1,1875,1875,0.0,Run,Run,,6673167316,2022-01-18T19:17:47Z,2022-01-18T14:17:47Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,g8269681,[],[],2.489,3.052,True,176.2,189.0,False,True,,,7096656591.0,7096656591,C11D22BA-1B37-4B20-AD3B-F05ECE1F31E3.fit,False,0,0,False,52122836,1,a6673167316,,2
21,2,Lunch Activity,0.0,2751,2751,0.0,WeightTraining,WeightTraining,,6673167309,2022-01-17T16:21:32Z,2022-01-17T11:21:32Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,120.0,158.0,False,True,,,7096656630.0,7096656630,CF083E74-7A23-4E36-83B3-65056B1D2381.fit,False,0,0,False,52122836,1,a6673167309,,2
22,2,Afternoon Run,4713.6,1814,1814,0.0,Run,Run,,6673167364,2022-01-15T19:32:11Z,2022-01-15T14:32:11Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,g8269681,[],[],2.598,3.184,True,177.9,189.0,False,True,,,7096656678.0,7096656678,701965EF-A0F7-4458-A489-22E446753F4E.fit,False,0,0,False,52122836,1,a6673167364,,2
23,2,Afternoon Run,253.5,114,114,0.0,Run,Run,,6673167379,2022-01-15T19:30:01Z,2022-01-15T14:30:01Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.71598716080189, -74.35989405959845]","[40.71607198566198, -74.35984812676907]",2.224,2.838,True,145.4,154.0,False,True,118.6,118.4,7096656703.0,7096656703,1EFB3688-F6E5-4661-8BB1-B007DF2C58BF.fit,False,0,0,False,52122836,1,a6673167379,{iowFjlzdMAEQLAABO,2
24,2,Afternoon Activity,0.0,3209,3209,0.0,WeightTraining,WeightTraining,,6673167413,2022-01-14T19:04:31Z,2022-01-14T14:04:31Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,117.2,166.0,False,True,,,7096656760.0,7096656760,A76ABE02-B156-4799-8132-11A4E9499583.fit,False,0,0,False,52122836,1,a6673167413,,2
25,2,Morning Run,0.0,1677,1677,0.0,Run,Run,,6112141969,2021-10-14T13:43:45Z,2021-10-14T09:43:45Z,(GMT-05:00) America/New_York,-14400.0,,,,0,2,0,1,0,True,False,False,False,everyone,False,g8269681,[],[],0.0,0.0,False,,,False,False,,,6495388321.0,6495388321,CD1AD850-B04F-4F05-A37F-D213E1E19E24.fit,False,0,0,False,52122836,1,a6112141969,,2
26,2,Afternoon Run,5854.4,2496,2496,0.0,Run,Run,,6112142107,2021-10-12T19:35:45Z,2021-10-12T15:35:45Z,(GMT-05:00) America/New_York,-14400.0,,,,0,2,0,1,0,True,False,False,False,everyone,False,g8269681,[],[],2.346,5.3,True,165.0,178.0,False,True,,,6495388430.0,6495388430,3E059301-94BD-447C-84AE-D5229B633EEF.fit,False,0,0,False,52122836,1,a6112142107,,2
27,2,Afternoon Run,3560.7,1747,2526,19.3,Run,Run,,6112142296,2021-10-09T20:10:04Z,2021-10-09T16:10:04Z,(GMT-05:00) America/New_York,-14400.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.816862, -74.391077]","[40.816875, -74.390651]",2.038,6.4,True,161.8,193.0,False,True,59.4,54.8,6495388543.0,6495388543,5C1C4A2C-7E95-4856-9ED7-9AA4712EBCE3.fit,False,0,0,False,52122836,1,a6112142296,k`cxFfo`eMJEHBOl@DHH?@CAI[[EI@CPADDAJ[VGNQVIMESEOIEE?DBP?l@]KRc@\\]^WNGN?HB?FKLUFc@@QCAEBE^]KJ[d@G@EAAEHI\c@NHYFA^K`@JGFI@ACCQRC?CQ?KBKJGXE_@OJV@RGLa@Vj@k@^QOT@DD?JKEPDW?SCCIDPSCCYCSTOZDFTJH?`@g@LWEAOBm@PQPCJ?FO@@Q^B`@[ARKf@j@OVK_@DOF?HNJ[KYSIUBILIL?j@VPDH?a@DBQD@EHOLODMBIEJUTQr@SICWNcAx@h@_@BMCSCJx@OVKOJe@HW?k@GMJW`@@Jl@c@VKJ?PTEOEC_@Ig@HGGARFVJPRLFAFw@Re@d@d@VZAKEAu@^OBCCL@BBAB_@DQEOGZc@JAHHL^c@IKFRFJCFENa@Hi@BBBL?ZFHHEFIL]\W[ZUJE^H\?ITk@YTWJw@VGWCAGDM\?GBa@DAH@EQEGG\LCL@VLJI\g@?AG?aAHMFENLKPARw@Ve@,2
28,2,Afternoon Run,3598.7,1786,2623,31.7,Run,Run,,6112142379,2021-10-09T19:15:11Z,2021-10-09T15:15:11Z,(GMT-05:00) America/New_York,-14400.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.816854, -74.390989]","[40.816893, -74.390671]",2.015,6.9,True,173.9,197.0,False,True,59.4,54.8,6495388616.0,6495388616,96BF5539-1991-43E0-9C73-E5DF2D5CFAB2.fit,False,0,0,False,52122836,1,a6112142379,i`cxFtn`eML?@AAA[`@s@n@XQDIAKPMJAPDFIIV?H@@RKPSSTOHEU?Q?K@CB@FRm@UMCIX@PBJB[HOFAH@VPPIVQDA@@KJg@T@BJ?VI]J?GPUCXILC@ECCMAm@OVs@x@NWNQPIh@MLUw@jABDP?TREMS[US?Il@WH?@BCFq@|@L?\GTYSLU@ECCGDSHOHEB?BHM^p@cASPEXKROHE??C?EFIRGLB?HCFOLWFMCEM?_@P_@MAPDJh@JRRAHI?IQ?QFUPM?EE?GDGHEL?JBJFFPC?EGK[BMLYDD@T?VCJIFE?UIACDc@TFVT@EEAUPCIMQ^PHBFAAGE@WJWPMGUEQGIOGS^ZFR@R?YNYB??FKFIA?IV@b@f@@S?CC?ULLOHCEPQLM@CGEa@EEE?ODONCH@JB@PCHIJM?ECAKDEPANFPPE?KCCEB@FZ?h@EJM?a@i@@ODLGB?[p@J?DEb@q@SHW@DZIYGAM@`@MVHLFDHMCOKBMNI@HADcAVh@MPIFICEc@Ee@X[XAAh@OSL[\NDJAHD?ANiA?w@,2
29,2,Morning Run,4804.4,1570,1735,9.1,Run,Run,,6112142793,2021-10-05T13:31:42Z,2021-10-05T09:31:42Z,(GMT-05:00) America/New_York,-14400.0,,,,3,2,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.730039, -73.994088]","[40.731499, -73.994378]",3.06,8.7,True,166.0,181.0,False,True,12.3,1.9,6495389046.0,6495389046,19ED4797-C573-47AE-8E52-6D70729F2F73.fit,False,3,0,False,52122836,1,a6112142793,uarwF`~rbMbA|@pFhEnAfApClB`B~Ah@^v@z@hAv@FH?PEPcBfF]r@{@zAe@`Au@fAWj@o@hBu@|C[r@q@nAOf@A\LlA?pBHhC@pA[xAQpEQzAQdAA^FrACn@e@nDI`ADbCAn@G`@W|@Y`BSF_@B_BCiAGkC]q@GcGGeCIsESiD]wACoB@o@EoAOqC?wBMm@IKKCIQiBk@uBIu@Am@AiDJoE@mDLwA@k@@wCCmB?aEDs@Ji@Ra@\_@xAmAp@g@`@e@Zu@b@kBLa@tAcCb@}@Ng@Lm@PiCRcAPm@~@sBPi@d@cDf@oBRk@t@wAPWRMNCZ@RFTLx@n@`@T|Bz@XRl@f@lAgCr@gALCx@DR?JEHEHKTo@,2
30,2,Evening Run,277.3,150,2521,0.0,Run,Run,,6112142845,2021-10-03T23:29:50Z,2021-10-03T19:29:50Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.860899, -74.200854]","[40.861541, -74.200497]",1.849,1.9,True,85.0,115.0,False,True,133.4,132.8,6495389120.0,6495389120,14DD9A11-7B23-4AB0-B32A-68E17753D8A0.fit,False,0,0,False,52122836,1,a6112142845,qskxFjj{cMHB[IA@DDTHKA?KIFJ@UI@?HIBe@wBAAI?I,2
31,2,Running along the pier is fun,6440.8,2409,2782,10.1,Run,Run,0.0,5940046276,2021-09-10T15:38:48Z,2021-09-10T11:38:48Z,(GMT-05:00) America/New_York,-14400.0,,,,0,3,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.729882, -73.993274]","[40.730064, -73.99749]",2.674,8.6,True,162.0,179.0,False,True,13.7,1.9,6314461187.0,6314461187,491B1170-84AA-483A-9D8B-EC4C420A842F.fit,False,0,0,False,52122836,1,a5940046276,w`rwF~xrbMzFbDf@\l@h@vA`Bd@`@b@TzBx@b@VRT~@lA~@r@d@b@Tf@FR@\Ib@MTY^wA~Ac@n@_@r@]fAm@vCcCrIQh@}@lBgAlB@??`AE|A_@pECbA?nBW~D@b@H`A?b@WdCGzBGp@WxA[nAG\Ab@@rCCJO`@G|@Kf@QBW?_AEwACkBMyBSkCGqAIw@Aa@HGDETEh@AjLCXENIJI@GMCQCm@?kBLeIAc@AEGEQGWAyCKsAQm@E_CIiA?qAEcBKeD?kBWqDIq@QaC_AaAo@QKSEiAKyDm@c@Kk@WA{@Ly@Po@`@}@J[TuBZuALgAXuAp@cBTe@`@k@L[Lg@b@}CJc@Pk@Xq@^s@h@_An@_AJ_CToAJ]f@_ANc@d@sB`@mAJE`@I`@eCrAaGz@{Cn@i@Ns@TwA`AyCRmAj@kCVs@`@i@VOl@@j@Jt@XVPLV?P\ZbEhCbGhDhBhAhAj@TPZXj@p@Vd@w@bBc@fA]dAGZCTXb@\^|@r@l@`@RFV[jAkD~@oBh@aA,2
32,2,Morning Run,4053.9,1343,1489,0.0,Run,Run,,5916082740,2021-09-06T14:05:16Z,2021-09-06T10:05:16Z,(GMT-05:00) America/New_York,-14400.0,,,,2,3,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.622079, -74.286346]","[40.62198, -74.286392]",3.019,6.9,True,188.4,199.0,False,True,11.1,10.8,6289435832.0,6289435832,085CB5B3-2BCB-4B8F-B5A5-46C6E81DAF44.fit,False,1,0,False,52122836,1,a5916082740,}~|vFt`ldMrCJf@ETIPQJQHa@?[GYIMUMq@AuAMcADMF[ZIPC^@VJZ\TFB`CBn@AFBXGV[HSD]?QCQISMOOEwCGW?MBMAWNOTQ`@ATBXDJb@XRBXBdC?h@KLCNUBWA_@Mu@YQYFk@?s@Iu@@KEc@LMPGNCXAf@Jh@F?JJNHv@GvAA\EDDRBLGVWJ]?e@Ga@IIM?YKoAGoA?K@OI?CQFWTIPEn@BZDNRVPJRE^AnAHv@A@BD@ZWNUFOBo@G_@GIYOm@CiC@ICO?KFOVGPEf@@PFVRVJDjBJ~@?j@IVYHOD[Aa@GSGMKIOE_A?wAIq@@MHWXQ^CT@NHRRTRFzBLv@?PAVOLMJYBQAWG_@GOSI{@S]EwBLWLMNM^CZBZDHRRPHRBpADrA?TALILMHOFY?e@G[IMUMeEIMDSRMTId@?NFZ^^nBJ|ACXSJMJ[BQ?SG_@KMOKICm@?_BI[@IBOCWLOLQZCP?VDXJNRPVDb@BhC@FAB@TENKHOHe@A_@G[KMSIgBIiA?c@EMHU^GRA\D^PZNJPBHL,2
33,2,I actually had a stableish heartrate today,5149.7,1922,1925,22.0,Run,Run,0.0,5906338623,2021-09-04T14:27:17Z,2021-09-04T10:27:17Z,(GMT-05:00) America/New_York,-14400.0,,,,0,4,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.68894, -74.330321]","[40.688287, -74.331059]",2.679,3.8,True,172.0,183.0,False,True,44.7,30.6,6279209086.0,6279209086,7C614863-290D-45C2-935E-11E46AB5F0EF.fit,False,0,0,False,52122836,1,a5906338623,g~iwFzmtdMv@yAn@qAH[DY@aBf@mAz@sAP_@d@wAP{@IUOQqC_Di@a@_@QoA_@_@IsAGi@KoAi@m@_@sDgDwA_BkAeAq@u@_As@cA_A{AoAWYsAgBkBwAqAwAUQSGUAS@_@JQHYV}@rAe@d@[PWF[@a@Ce@MUOSQ_EqEmBeB}BcC]WWM_@K_@A_@?w@\e@^oA|AsAxB{AhBU`@M\ERFL`BdBrAhA|@~@fD|CpAvA|@x@dAjAxExEp@v@vApAlAtAlAdA|EbFr@n@pA|A~ArAlCvCjBbBvA|AnAfATFHGTYl@aB~AkDPURSb@U`@Nh@b@v@~@Vj@CZK^o@xAPq@ZaAvA{CzBaENQPKZPX\p@jAHNBNIXKZwA~C,2
34,2,Morning Run,731.1,368,518,0.0,Run,Run,,5906338615,2021-09-02T13:51:53Z,2021-09-02T09:51:53Z,(GMT-05:00) America/New_York,-14400.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g8269681,"[40.688187, -74.328752]","[40.687951, -74.330369]",1.987,6.2,True,128.7,191.0,False,True,44.7,43.0,6279209105.0,6279209105,0B7D6B76-CCC3-4139-AE77-11E556F6B5B2.fit,False,0,0,False,52122836,1,a5906338615,c|iwFvitdMt@g@LERATBJFRNVXR\Xn@?NUh@,2
